City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Asau,RO,2022-04-01 00:18:40,46.4333,26.4,284.24,87,97,2.57
296,Sabla,NG,2022-04-01 00:18:40,12.7525,4.7077,299.06,9,5,0.28
297,Saint-Philippe,RE,2022-04-01 00:18:41,-21.3585,55.7679,297.92,84,100,7.06
298,Tariba,VE,2022-04-01 00:18:41,7.8188,-72.2243,295.46,81,90,0.87
299,Jalu,LY,2022-04-01 00:18:41,29.0331,21.5482,297.7,10,98,5.62
300,Bosaso,SO,2022-04-01 00:18:42,11.2842,49.1816,299.33,72,0,2.11
301,Ambulu,ID,2022-04-01 00:18:42,-8.345,113.6058,298.46,87,28,1.46
302,Platteville,US,2022-04-01 00:15:06,42.7342,-90.4785,274.95,86,100,5.14
303,North Bend,US,2022-04-01 00:15:53,43.4065,-124.2243,287.73,79,0,10.29
304,Ruteng,ID,2022-04-01 00:18:43,-8.6136,120.4721,293.13,81,35,0.44
305,Taybad,IR,2022-04-01 00:18:43,34.74,60.7756,287.29,24,0,3.56
306,Blatec,MK,2022-04-01 00:18:44,41.8378,22.5781,281.41,95,77,4.02
307,Bilma,NE,2022-04-01 00:18:44,18.6853,12.9164,296.47,5,4,2.63
308,Kieta,PG,2022-04-01 00:18:44,-6.2167,155.6333,302.1,74,100,0.5
309,Maniitsoq,GL,2022-04-01 00:18:45,65.4167,-52.9,267.71,84,28,1.46
310,Bemidji,US,2022-04-01 00:18:45,47.4736,-94.8803,275.87,53,0,4.12
311,Anadyr,RU,2022-04-01 00:18:46,64.75,177.4833,268.43,73,99,17.0
312,Road Town,VG,2022-04-01 00:18:46,18.4167,-64.6167,299.2,73,40,8.75
313,Klaksvik,FO,2022-04-01 00:18:46,62.2266,-6.589,274.66,66,92,5.07
314,Porangatu,BR,2022-04-01 00:18:47,-13.4408,-49.1486,296.55,84,40,1.48
315,San Quintin,MX,2022-04-01 00:18:47,30.4833,-115.95,289.29,71,0,7.39
316,Port Blair,IN,2022-04-01 00:18:47,11.6667,92.75,298.17,94,20,1.03
317,Saravan,AM,2022-04-01 00:18:48,39.7196,45.6483,273.71,66,0,3.32
318,Illapel,CL,2022-04-01 00:18:48,-31.6308,-71.1653,292.53,44,0,0.9
319,Hualmay,PE,2022-04-01 00:18:49,-11.0964,-77.6139,294.19,84,27,3.8
320,Agbor,NG,2022-04-01 00:18:49,6.2518,6.1934,299.53,86,63,2.62
321,Hlobyne,UA,2022-04-01 00:18:49,49.3878,33.2596,283.5,77,100,5.08
322,Tiksi,RU,2022-04-01 00:18:50,71.6872,128.8694,260.8,93,100,3.43
323,Inirida,CO,2022-04-01 00:18:50,3.8653,-67.9239,298.48,78,77,0.65
324,Sobolevo,RU,2022-04-01 00:18:50,54.4299,31.8996,270.06,96,100,3.93
325,Mashhad,IR,2022-04-01 00:18:51,36.297,59.6062,283.23,50,0,2.06
326,Comodoro Rivadavia,AR,2022-04-01 00:19:51,-45.8667,-67.5,285.07,47,0,2.06
327,Akyab,MM,2022-04-01 00:19:52,20.15,92.9,298.4,89,72,1.18
328,Ribeira Grande,PT,2022-04-01 00:19:52,38.5167,-28.7,289.65,90,100,9.64
329,Becerril,CO,2022-04-01 00:19:53,9.7041,-73.2793,300.54,64,76,2.94
330,Choya,RU,2022-04-01 00:19:53,52.0108,86.5467,270.61,93,97,1.66
331,Omboue,GA,2022-04-01 00:19:53,-1.5746,9.2618,297.19,96,96,2.37
332,Rocha,UY,2022-04-01 00:19:54,-34.4833,-54.3333,284.71,83,83,2.05
333,Beringovskiy,RU,2022-04-01 00:19:54,63.05,179.3167,264.25,94,100,9.41
334,Kango,GA,2022-04-01 00:19:55,0.1943,10.0951,297.28,98,98,0.75
335,Kutum,SD,2022-04-01 00:19:55,14.2,24.6667,294.22,11,6,3.05
336,Dunedin,NZ,2022-04-01 00:19:56,-45.8742,170.5036,283.86,63,100,1.65
337,Rosarito,MX,2022-04-01 00:18:13,32.3333,-117.0333,290.6,72,71,3.05
338,Alice Springs,AU,2022-04-01 00:16:10,-23.7,133.8833,293.83,32,2,6.69
339,Cabedelo,BR,2022-04-01 00:19:56,-6.9811,-34.8339,299.52,76,91,4.47
340,Goderich,CA,2022-04-01 00:15:46,43.7501,-81.7165,275.32,86,98,4.12
341,Gat,IL,2022-04-01 00:19:57,31.61,34.7642,286.38,53,7,0.68
342,Acapulco,MX,2022-04-01 00:15:11,16.8634,-99.8901,300.05,61,20,3.6
343,Olafsvik,IS,2022-04-01 00:19:57,64.8945,-23.7142,277.04,82,100,2.96
344,Kalmunai,LK,2022-04-01 00:19:58,7.4167,81.8167,298.37,86,9,2.33
345,Hofn,IS,2022-04-01 00:19:58,64.2539,-15.2082,276.83,64,100,1.23
346,Tateyama,JP,2022-04-01 00:19:59,34.9833,139.8667,279.32,93,100,8.85
347,Pedernales,DO,2022-04-01 00:19:59,18.0384,-71.744,299.55,66,36,5.47
348,Zhangye,CN,2022-04-01 00:19:59,38.9342,100.4517,276.35,32,12,2.38
349,San Vicente,AR,2022-04-01 00:20:00,-26.6167,-54.1333,284.07,64,11,2.28
350,Xining,CN,2022-04-01 00:20:00,36.6167,101.7667,273.61,81,84,1.23
351,Beinamar,TD,2022-04-01 00:20:01,8.6698,15.3813,303.8,17,86,1.66
352,Ponta Delgada,PT,2022-04-01 00:20:01,37.7333,-25.6667,289.55,88,40,3.6
353,Mandera,KE,2022-04-01 00:20:02,3.9366,41.867,301.89,62,41,8.83
354,Avera,US,2022-04-01 00:20:03,33.194,-82.5271,295.18,57,46,6.56
355,Oktyabrskiy,RU,2022-04-01 00:20:04,54.4815,53.471,272.73,98,100,2.98
356,Moultrie,US,2022-04-01 00:20:05,31.1799,-83.7891,296.21,83,40,3.6
357,Arroyo,ES,2022-04-01 00:20:06,41.6096,-4.7969,278.79,82,20,4.12
358,Bulancak,TR,2022-04-01 00:20:06,40.9372,38.2291,286.05,54,0,1.03
359,Mar Del Plata,AR,2022-04-01 00:16:24,-38.0023,-57.5575,287.52,79,0,2.24
360,Mangrol,IN,2022-04-01 00:20:06,21.1167,70.1167,297.05,78,0,2.12
361,Anloga,GH,2022-04-01 00:20:07,5.7947,0.8973,301.12,83,76,5.6
362,Camacha,PT,2022-04-01 00:20:07,33.0833,-16.3333,286.83,88,40,2.57
363,Abidjan,CI,2022-04-01 00:20:08,5.3094,-4.0197,302.13,89,20,2.57
364,Hamilton,US,2022-04-01 00:18:47,39.1834,-84.5333,279.06,81,100,5.66
365,Tabing,PH,2022-04-01 00:20:08,11.4,124.35,300.54,79,100,3.65
366,Poronaysk,RU,2022-04-01 00:20:09,49.2167,143.1167,270.49,69,96,2.27
367,Ewa Beach,US,2022-04-01 00:19:51,21.3156,-158.0072,302.12,58,40,6.71
368,Shenjiamen,CN,2022-04-01 00:20:09,29.9576,122.298,283.95,60,93,9.64
369,Nabire,ID,2022-04-01 00:21:10,-3.3667,135.4833,300.76,68,100,0.88
370,Cabo San Lucas,MX,2022-04-01 00:17:34,22.8909,-109.9124,300.71,38,20,5.14
371,Fort-Shevchenko,KZ,2022-04-01 00:21:10,44.5086,50.263,282.9,50,51,2.91
372,Glenwood Springs,US,2022-04-01 00:21:11,39.5505,-107.3248,286.66,64,100,2.06
373,Yulara,AU,2022-04-01 00:21:11,-25.2406,130.9889,294.06,30,55,7.2
374,Uyuni,BO,2022-04-01 00:21:12,-20.4597,-66.825,286.61,21,3,4.44
375,Hays,US,2022-04-01 00:21:12,30.0502,-98.0336,296.23,34,1,1.79
376,Podgornoye,RU,2022-04-01 00:21:12,51.735,39.1496,275.27,100,100,1.0
377,Ambilobe,MG,2022-04-01 00:21:13,-13.2,49.05,296.11,94,100,1.27
378,Suntar,RU,2022-04-01 00:21:13,62.1444,117.6319,271.05,90,95,4.0
379,Chandler,US,2022-04-01 00:21:13,33.3062,-111.8412,301.28,21,0,2.57
380,Matamoros,MX,2022-04-01 00:21:14,25.5333,-103.25,301.21,9,75,3.6
381,Labytnangi,RU,2022-04-01 00:21:15,66.6572,66.4183,257.99,94,97,3.94
382,Sayyan,YE,2022-04-01 00:21:15,15.1718,44.3244,284.85,21,0,2.45
383,De-Kastri,RU,2022-04-01 00:21:15,51.4667,140.7833,271.09,50,84,3.57
384,Nishihara,JP,2022-04-01 00:21:16,26.1842,127.7558,293.75,69,100,11.32
385,Zhigansk,RU,2022-04-01 00:21:16,66.7697,123.3711,262.12,93,99,8.85
386,Plettenberg Bay,ZA,2022-04-01 00:21:16,-34.0527,23.3716,290.34,82,100,0.27
387,Ambon,ID,2022-04-01 00:21:17,-3.6954,128.1814,307.23,62,20,2.06
388,Saint-Michel-Des-Saints,CA,2022-04-01 00:21:17,46.6834,-73.9159,275.89,100,100,2.85
389,Tilichiki,RU,2022-04-01 00:21:17,60.4667,166.1,257.97,77,21,4.66
390,Moses Lake,US,2022-04-01 00:17:18,47.1301,-119.2781,287.53,23,75,3.6
391,Safaga,EG,2022-04-01 00:21:18,26.7292,33.9365,295.51,38,64,2.12
392,Ajdabiya,LY,2022-04-01 00:21:18,30.7554,20.2263,298.27,12,94,8.68
393,Upernavik,GL,2022-04-01 00:21:19,72.7868,-56.1549,262.05,97,100,4.36
394,Erzin,TR,2022-04-01 00:21:19,36.9559,36.2,287.92,54,100,2.33
395,Guerrero Negro,MX,2022-04-01 00:21:17,27.9769,-114.0611,290.73,64,49,9.34
396,Pangnirtung,CA,2022-04-01 00:21:20,66.1451,-65.7125,266.15,93,100,0.0
397,Santa Rosa,PH,2022-04-01 00:16:36,14.3122,121.1114,303.77,69,50,4.94
398,Necochea,AR,2022-04-01 00:21:20,-38.5473,-58.7368,284.48,68,31,1.53
399,Nara,JP,2022-04-01 00:21:20,34.6851,135.8049,283.77,35,100,5.08
400,Veisiejai,LT,2022-04-01 00:21:21,54.1,23.7,271.45,45,100,4.78
401,Kavaratti,IN,2022-04-01 00:21:21,10.5669,72.642,301.46,75,25,3.39
402,Ca Mau,VN,2022-04-01 00:21:22,9.1769,105.15,299.73,81,97,0.28
403,Voi,KE,2022-04-01 00:21:22,-3.3945,38.563,295.09,91,46,2.31
404,Longwy,FR,2022-04-01 00:21:23,49.5194,5.7688,275.16,93,44,1.79
405,Malko Tarnovo,BG,2022-04-01 00:21:23,41.9833,27.5333,286.95,44,100,11.71
406,Fortuna,US,2022-04-01 00:21:23,40.5982,-124.1573,286.34,69,0,7.72
407,Loreto,MX,2022-04-01 00:21:24,22.2667,-101.9667,299.28,5,71,4.35
408,Bambous Virieux,MU,2022-04-01 00:21:24,-20.3428,57.7575,298.83,88,75,8.23
409,Kruisfontein,ZA,2022-04-01 00:21:24,-34.0033,24.7314,290.86,81,100,2.17
410,Sao Felix Do Xingu,BR,2022-04-01 00:21:25,-6.6447,-51.995,294.64,99,100,0.5
411,Palmer,US,2022-04-01 00:21:25,42.1584,-72.3287,289.63,82,100,10.29
412,Svetlyy,RU,2022-04-01 00:21:26,54.675,20.1347,273.69,53,100,5.2
413,Gonbad-E Qabus,IR,2022-04-01 00:21:26,37.25,55.1672,283.68,55,86,1.15
414,Vestmannaeyjar,IS,2022-04-01 00:22:27,63.4427,-20.2734,277.75,66,100,2.25
415,Tuatapere,NZ,2022-04-01 00:22:27,-46.1333,167.6833,285.02,61,100,2.63
416,College,US,2022-04-01 00:22:27,64.8569,-147.8028,272.16,25,20,4.63
417,Ghanzi,BW,2022-04-01 00:22:28,-21.5667,21.7833,293.52,69,8,1.45
418,Lensk,RU,2022-04-01 00:22:28,60.7253,114.9278,272.0,91,98,4.29
419,Richards Bay,ZA,2022-04-01 00:22:29,-28.783,32.0377,294.6,92,0,2.98
420,Hasaki,JP,2022-04-01 00:22:29,35.7333,140.8333,279.42,79,100,10.5
421,Ikalamavony,MG,2022-04-01 00:22:29,-21.15,46.5833,289.84,82,37,3.41
422,Berdigestyakh,RU,2022-04-01 00:22:30,62.0989,126.6992,266.53,94,99,2.65
423,Muzhi,RU,2022-04-01 00:22:30,65.3667,64.6667,258.74,84,80,3.94
424,Miri,MY,2022-04-01 00:22:30,4.4148,114.0089,300.23,83,20,2.06
425,Kezmarok,SK,2022-04-01 00:22:31,49.1357,20.4335,275.97,92,100,2.06
426,Bugama,NG,2022-04-01 00:22:31,4.7341,6.8635,299.96,87,51,1.96
427,Keetmanshoop,NA,2022-04-01 00:22:31,-26.5833,18.1333,290.66,55,8,2.06
428,Aleksandrovsk-Sakhalinskiy,RU,2022-04-01 00:22:32,50.8975,142.1561,270.53,60,84,3.44
429,Catazaja,MX,2022-04-01 00:22:32,17.725,-92.0167,306.62,65,38,0.92
430,Maldonado,UY,2022-04-01 00:22:32,-34.6667,-54.9167,287.16,80,93,1.7
431,Dalvik,IS,2022-04-01 00:22:33,65.9702,-18.5286,272.11,95,100,1.19
432,Chagoda,RU,2022-04-01 00:22:33,59.164,35.3285,259.69,98,38,0.86
433,Zhangzhou,CN,2022-04-01 00:22:33,24.5133,117.6556,289.11,75,100,1.1
434,Lavrentiya,RU,2022-04-01 00:22:34,65.5833,-171.0,265.36,76,69,5.27
435,Umm Lajj,SA,2022-04-01 00:22:34,25.0213,37.2685,298.71,47,78,4.34
436,Half Moon Bay,US,2022-04-01 00:22:34,37.4636,-122.4286,293.64,67,0,8.23
437,Praya,CV,2022-04-01 00:22:35,14.9215,-23.5087,294.45,78,0,7.72
438,Kokopo,PG,2022-04-01 00:22:35,-4.352,152.2633,302.41,67,85,3.76
439,Tiarei,PF,2022-04-01 00:22:36,-17.5333,-149.3333,303.16,69,73,4.53
440,Lao Cai,VN,2022-04-01 00:22:36,22.4833,103.95,292.05,89,99,0.66
441,Isangel,VU,2022-04-01 00:22:36,-19.55,169.2667,303.0,73,49,2.88
442,Aykhal,RU,2022-04-01 00:22:37,66.0,111.5,266.0,95,99,4.23
443,Salalah,OM,2022-04-01 00:22:37,17.0151,54.0924,298.2,38,0,1.03
444,Baruun-Urt,MN,2022-04-01 00:22:37,46.6806,113.2792,271.5,27,98,2.89
445,Bundaberg,AU,2022-04-01 00:22:38,-24.85,152.35,301.05,60,40,5.66
446,Akureyri,IS,2022-04-01 00:22:38,65.6835,-18.0878,272.11,100,75,0.0
447,Rawson,AR,2022-04-01 00:22:38,-43.3002,-65.1023,290.09,43,76,2.91
448,Mjolby,SE,2022-04-01 00:22:39,58.326,15.1237,267.99,79,38,1.02
449,Grand Gaube,MU,2022-04-01 00:22:39,-20.0064,57.6608,298.92,78,94,4.47
450,Hoquiam,US,2022-04-01 00:18:23,46.9809,-123.8893,285.07,68,20,6.17
451,San Cristobal,VE,2022-04-01 00:22:40,7.7669,-72.225,295.25,77,89,0.71
452,Puerto Madero,MX,2022-04-01 00:22:40,14.7208,-92.4215,302.26,65,75,2.06
453,Trinidad,BO,2022-04-01 00:22:40,-14.8333,-64.9,288.27,58,100,3.21
454,Valdez,EC,2022-04-01 00:22:41,1.2492,-78.9831,299.45,81,82,4.19
455,Mega,ET,2022-04-01 00:22:41,4.05,38.3,290.71,53,1,6.11
456,Nemuro,JP,2022-04-01 00:18:26,43.3236,145.575,271.1,95,100,7.53
457,Teguldet,RU,2022-04-01 00:22:41,57.3064,88.1667,274.71,83,99,6.27
458,Normandin,CA,2022-04-01 00:22:42,48.8333,-72.5321,274.32,100,100,7.72
459,Nova Borova,UA,2022-04-01 00:22:42,50.693,28.6345,278.16,96,100,6.73
460,Ballina,AU,2022-04-01 00:23:43,-28.8667,153.5667,296.25,70,76,6.81
461,Yumen,CN,2022-04-01 00:23:43,40.2833,97.2,274.7,23,0,3.58
462,Mnogovershinnyy,RU,2022-04-01 00:23:43,53.9353,139.9242,264.87,72,27,3.02
463,Acari,PE,2022-04-01 00:23:44,-15.4311,-74.6158,295.9,69,36,1.8
464,Vardo,NO,2022-04-01 00:23:44,70.3705,31.1107,270.27,69,100,4.89
465,Jutai,BR,2022-04-01 00:23:44,-5.1833,-68.9,296.78,97,89,1.23
466,Belyy Yar,RU,2022-04-01 00:23:45,53.6039,91.3903,273.07,80,0,1.0
467,Darhan,MN,2022-04-01 00:23:45,49.4867,105.9228,272.94,46,5,0.96
468,Faanui,PF,2022-04-01 00:23:45,-16.4833,-151.75,300.99,66,45,5.4
469,Dolores,AR,2022-04-01 00:23:46,-36.3132,-57.6792,283.81,70,77,2.62
470,Kalabo,ZM,2022-04-01 00:23:46,-14.97,22.6814,291.53,93,43,2.06
471,Petropavlovsk-Kamchatskiy,RU,2022-04-01 00:23:46,53.0452,158.6483,273.48,55,20,2.0
472,Clinton,US,2022-04-01 00:21:45,42.587,-82.9199,279.76,67,100,8.23
473,Charters Towers,AU,2022-04-01 00:23:47,-20.1,146.2667,302.24,30,0,2.39
474,Obsharovka,RU,2022-04-01 00:23:47,53.125,48.8531,275.23,100,100,3.48
475,Malaya Purga,RU,2022-04-01 00:23:48,56.5567,53.0043,269.54,97,100,1.52
476,Provideniya,RU,2022-04-01 00:23:48,64.3833,-173.3,268.35,80,100,8.05
477,Nuevo Progreso,MX,2022-04-01 00:23:49,23.1667,-97.95,296.78,60,87,2.68
478,Margate,GB,2022-04-01 00:23:49,51.3813,1.3862,276.41,82,100,7.15
479,Kahului,US,2022-04-01 00:22:35,20.8947,-156.47,301.16,68,40,10.8
480,Banjar,ID,2022-04-01 00:23:49,-8.19,114.9675,300.84,73,40,0.7
481,Waverly,US,2022-04-01 00:19:53,42.7392,-84.6208,276.24,76,100,6.69
482,Maple Creek,CA,2022-04-01 00:21:44,49.9168,-109.4848,281.18,27,98,7.2
483,Caninde,BR,2022-04-01 00:23:50,-4.3589,-39.3117,296.61,85,100,0.96
484,Ituporanga,BR,2022-04-01 00:23:50,-27.4144,-49.6025,285.83,83,41,1.26
485,Ardakan,IR,2022-04-01 00:23:51,32.31,54.0175,288.77,37,0,3.71
486,Waipawa,NZ,2022-04-01 00:23:51,-41.4122,175.5153,288.39,93,100,3.11
487,Ulaangom,MN,2022-04-01 00:23:51,49.9811,92.0667,262.93,90,98,1.72
488,Dingle,PH,2022-04-01 00:23:52,10.9995,122.6711,300.96,75,37,4.46
489,Port-Gentil,GA,2022-04-01 00:23:52,-0.7193,8.7815,300.18,83,100,4.55
490,Mhlume,SZ,2022-04-01 00:23:52,-26.0333,31.85,293.06,96,4,0.55
491,Kuytun,RU,2022-04-01 00:23:53,54.3419,101.5036,268.02,89,100,1.47
492,Jambi,ID,2022-04-01 00:23:53,-1.6,103.6167,296.85,92,62,0.51
493,Sorland,NO,2022-04-01 00:23:53,67.667,12.6934,273.64,54,97,1.59
494,West Plains,US,2022-04-01 00:23:54,36.7281,-91.8524,277.61,72,100,3.6
495,Saint-Augustin,CA,2022-04-01 00:23:54,51.226,-58.6502,267.66,90,10,2.62
496,Vanimo,PG,2022-04-01 00:23:55,-2.6741,141.3028,301.03,76,99,2.46
497,Cockburn Town,TC,2022-04-01 00:23:55,21.4612,-71.1419,298.29,81,16,10.23
498,Alta Floresta,BR,2022-04-01 00:23:55,-9.8756,-56.0861,295.25,97,91,0.71
499,Nexo,DK,2022-04-01 00:23:56,55.0607,15.1306,273.2,54,100,9.29
500,Kaoma,ZM,2022-04-01 00:23:56,-14.7833,24.8,289.34,97,94,2.18
501,Golyshmanovo,RU,2022-04-01 00:23:56,56.3979,68.3728,263.72,99,96,0.99
502,Miranda,CO,2022-04-01 00:23:57,3.2499,-76.2281,292.22,96,92,0.44
503,Tual,ID,2022-04-01 00:23:57,-5.6667,132.75,300.95,69,62,1.24
504,Taltal,CL,2022-04-01 00:23:57,-25.4,-70.4833,291.41,73,16,2.52
505,Francisco Sa,BR,2022-04-01 00:23:58,-16.4758,-43.4883,298.23,52,9,2.8
506,Vila Franca Do Campo,PT,2022-04-01 00:22:44,37.7167,-25.4333,289.38,94,85,2.56
507,Nizwa,OM,2022-04-01 00:24:58,22.9333,57.5333,296.43,32,0,0.43
508,Danshui,CN,2022-04-01 00:24:59,22.7984,114.4672,291.91,81,100,3.05
509,Mabaruma,GY,2022-04-01 00:24:59,8.2,-59.7833,296.03,87,90,1.59
510,Ucluelet,CA,2022-04-01 00:21:22,48.9329,-125.5528,283.2,78,51,1.79
511,Am Timan,TD,2022-04-01 00:25:00,11.0297,20.2827,302.34,13,71,2.87
512,Ixtapa,MX,2022-04-01 00:25:00,20.7,-105.2,296.72,64,40,6.17
513,Byron Bay,AU,2022-04-01 00:25:00,-28.65,153.6167,295.77,66,75,7.28
514,Impfondo,CG,2022-04-01 00:25:01,1.6381,18.0667,296.86,73,41,1.14
515,Thinadhoo,MV,2022-04-01 00:25:01,0.5333,72.9333,301.04,70,2,1.89
516,Pizarro,CO,2022-04-01 00:25:01,4.9533,-77.366,299.31,82,87,1.6
517,Juazeiro,BR,2022-04-01 00:23:09,-9.4117,-40.4986,298.25,65,20,1.03
518,Puerto El Triunfo,SV,2022-04-01 00:25:02,13.2833,-88.55,301.36,66,82,3.44
519,Skibbereen,IE,2022-04-01 00:25:03,51.55,-9.2667,276.54,73,5,4.19
520,Shubarshi,KZ,2022-04-01 00:25:03,48.5872,57.1869,271.22,86,2,1.35
521,Adrar,MR,2022-04-01 00:25:04,20.5022,-10.0711,294.72,17,93,4.38
522,Brokopondo,SR,2022-04-01 00:25:04,4.75,-55.1667,297.63,87,100,4.09
523,Padang,ID,2022-04-01 00:25:04,-0.9492,100.3543,297.23,65,64,1.79
524,Yerbogachen,RU,2022-04-01 00:25:05,61.2767,108.0108,272.82,85,100,6.22
525,Saint Anthony,US,2022-04-01 00:24:44,45.0205,-93.218,275.33,58,100,5.14
526,Fuling,CN,2022-04-01 00:25:05,29.7022,107.3919,285.38,94,100,0.54
527,Eureka,US,2022-04-01 00:25:06,40.8021,-124.1637,289.08,73,71,5.36
528,Alofi,NU,2022-04-01 00:25:06,-19.0595,-169.9187,304.09,66,55,3.09
529,Kiama,AU,2022-04-01 00:25:06,-34.6833,150.8667,289.82,92,100,2.68
530,Marigot,MF,2022-04-01 00:25:07,18.0667,-63.0833,299.03,69,20,7.2
531,Qandala,SO,2022-04-01 00:25:07,11.472,49.8728,299.94,69,0,2.38
532,Lefka,CY,2022-04-01 00:25:07,35.1106,32.8506,288.0,51,15,1.94
533,Paita,PE,2022-04-01 00:25:08,-5.0892,-81.1144,296.68,75,53,6.72
534,Tagusao,PH,2022-04-01 00:25:08,9.1924,117.8141,300.88,70,8,0.85
535,Jetis,ID,2022-04-01 00:25:08,-7.2144,111.5179,296.44,93,82,4.24
536,Cervo,ES,2022-04-01 00:25:09,43.6702,-7.4101,282.57,61,91,6.61
537,Vredendal,ZA,2022-04-01 00:20:49,-31.6683,18.5012,288.53,76,0,0.62
538,Port Hardy,CA,2022-04-01 00:25:09,50.6996,-127.4199,280.25,81,75,2.06
539,Faya,SA,2022-04-01 00:25:10,18.3851,42.4509,286.21,20,0,1.86
540,Moron,AR,2022-04-01 00:25:10,-34.6534,-58.6198,289.01,67,44,0.55
541,Uige,AO,2022-04-01 00:25:10,-7.6087,15.0613,292.74,98,100,1.53
542,San Ignacio,BZ,2022-04-01 00:25:11,17.1561,-89.0714,309.23,49,0,2.06
543,Sept-Iles,CA,2022-04-01 00:22:02,50.2001,-66.3821,273.74,82,100,3.6
544,Shelburne,CA,2022-04-01 00:22:40,44.0787,-80.2041,277.57,83,79,7.0
545,Victor Harbor,AU,2022-04-01 00:25:11,-35.5667,138.6167,289.38,58,10,8.52
546,Guozhen,CN,2022-04-01 00:25:12,34.3659,107.359,285.4,40,83,0.09
547,Corner Brook,CA,2022-04-01 00:25:12,48.9667,-57.9484,273.24,97,60,1.42
548,Cozumel,MX,2022-04-01 00:25:12,20.5083,-86.9458,301.19,83,40,6.69
549,Xam Nua,LA,2022-04-01 00:25:13,20.4197,104.0439,290.92,97,73,1.25
550,Changji,CN,2022-04-01 00:25:13,44.0167,87.3167,276.59,65,0,1.0
551,Lamar,US,2022-04-01 00:25:13,33.6668,-95.5836,289.1,31,0,5.14
552,Mitsamiouli,KM,2022-04-01 00:25:14,-11.3847,43.2844,300.13,74,47,1.24
553,Lermontov,RU,2022-04-01 00:25:14,44.1067,42.9733,273.83,81,29,4.0
554,Banfora,BF,2022-04-01 00:26:14,10.6333,-4.7667,304.12,37,17,2.66
555,Camargo,MX,2022-04-01 00:26:15,27.6667,-105.1667,298.59,10,41,4.17
556,Lubango,AO,2022-04-01 00:25:22,-14.9172,13.4925,289.33,92,100,1.41
557,Valsad,IN,2022-04-01 00:26:15,20.6333,72.9333,296.75,72,0,2.94
558,Varna,BG,2022-04-01 00:26:16,43.2167,27.9167,290.23,68,100,2.57
559,Lubao,PH,2022-04-01 00:26:17,14.9167,120.55,302.19,64,72,4.79
560,Cabinda,AO,2022-04-01 00:26:17,-5.55,12.2,298.54,93,100,2.57
561,Los Llanos De Aridane,ES,2022-04-01 00:26:17,28.6585,-17.9182,289.01,83,100,5.66
562,Watsa,CD,2022-04-01 00:26:18,3.0372,29.5355,291.93,76,66,1.18
563,Kamenka,RU,2022-04-01 00:26:18,51.3223,42.7678,279.74,86,98,5.03
564,Maraba,BR,2022-04-01 00:26:19,-5.3686,-49.1178,295.58,98,91,0.87
565,Zhuhai,CN,2022-04-01 00:26:19,22.2769,113.5678,293.63,88,40,7.2
566,Chapais,CA,2022-04-01 00:26:19,49.7834,-74.8492,276.03,100,100,6.22
567,El Alto,PE,2022-04-01 00:26:20,-4.2714,-81.2147,295.12,80,89,5.59
568,Pulandian,CN,2022-04-01 00:26:20,39.3953,121.9669,278.84,34,0,3.3
569,Rundu,NA,2022-04-01 00:26:20,-17.9333,19.7667,292.15,90,100,1.66
570,Yeppoon,AU,2022-04-01 00:26:21,-23.1333,150.7333,301.03,66,9,5.68
571,Dossor,KZ,2022-04-01 00:26:21,47.5272,52.9811,283.23,45,24,3.19
572,Razgrad,BG,2022-04-01 00:26:21,43.5333,26.5167,288.7,53,100,8.72
573,Ugoofaaru,MV,2022-04-01 00:26:22,5.6667,73.0,301.39,73,53,2.44
574,Anshun,CN,2022-04-01 00:26:22,26.25,105.9333,278.99,90,100,5.78
575,Aklavik,CA,2022-04-01 00:26:23,68.2191,-135.0107,249.97,82,87,3.03
576,Murakami,JP,2022-04-01 00:26:23,38.2333,139.4833,280.09,43,89,5.81
577,Boysun,UZ,2022-04-01 00:26:23,38.2061,67.1986,283.89,16,8,2.71
578,Kharp,RU,2022-04-01 00:26:24,66.8014,65.8081,257.42,98,100,2.65
579,Katsuura,JP,2022-04-01 00:26:24,35.1333,140.3,278.44,92,100,10.58
580,Inhambane,MZ,2022-04-01 00:26:24,-23.865,35.3833,297.36,83,0,3.23
581,New Ulm,US,2022-04-01 00:26:25,44.3125,-94.4605,274.42,74,100,6.17
582,Henties Bay,NA,2022-04-01 00:26:25,-22.116,14.2845,290.04,86,0,3.29
583,Urengoy,RU,2022-04-01 00:26:25,65.9667,78.3667,263.56,89,98,7.32
584,Caravelas,BR,2022-04-01 00:26:26,-17.7125,-39.2481,298.0,86,2,2.32
585,Belfast,GB,2022-04-01 00:23:47,54.5833,-5.9333,277.8,70,27,3.09
586,Priargunsk,RU,2022-04-01 00:26:26,50.3691,119.1012,272.72,29,71,2.37
587,Bereda,ES,2022-04-01 00:26:27,43.2686,-7.5406,277.91,97,97,2.82
588,Nioro,GM,2022-04-01 00:26:27,13.35,-15.75,299.53,41,100,3.95
589,Marawi,PH,2022-04-01 00:26:27,7.9986,124.2928,295.39,89,95,0.19
590,Chumikan,RU,2022-04-01 00:26:28,54.7183,135.315,265.14,74,7,6.2
591,Tomatlan,MX,2022-04-01 00:26:28,19.9333,-105.25,299.27,44,76,3.59
592,Aksu,CN,2022-04-01 00:26:28,41.1231,80.2644,282.22,46,98,3.25
